,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221
113,-187.683,-0.857,-765.165,666.085,-675.634,-16.287,-680.411,-464.231,673.799,-1682.813,-37.289,-493.655,-250.888,-287.166,226.371,-344.160,-370.407,179.367,-553.924,100.543,-313.367,658.481,-637.615,444.147,634.284,-518.327,122.723,-680.060,756.317,-292.987,270.408,-27.751,243.524,-363.317,506.271,-359.959,-24.703,-238.836,1060.965,-953.717,190.799,726.928,-626.636,1168.320,-1187.759,578.487,-359.781,502.773,-838.680,458.737,-562.963,459.902,-176.240,409.100,262.914,342.849,-172.964,622.451,-265.220,-299.258,622.210,-400.528,297.435,-159.187,454.988,-292.602,1065.112,-2376.686,1479.724,-129.199,629.204,-1183.730,169.403,-94.479,73.847,37.382,406.180,-678.266,847.677,-36.055,243.600,160.190,683.427,-439.538,575.231,-280.054,691.543,844.649,-287.818,606.263,-209.576,694.249,-329.911,1010.447,-60.854,787.993,33.088,844.516,-220.293,1419.308,-725.722,1186.078,-160.063,310.178,943.601,335.441,-246.657,1950.761,-2025.271,1305.131,582.258,834.082,-269.731,2094.506,-2454.101,1821.926,-625.955,940.512,385.578,277.669,366.840,719.902,36.740,773.866,130.175,1545.858,-1211.596,1878.259,-1513.733,1524.798,-134.524,575.613,-17.106,1201.926,-551.107,1846.562,-2058.029,2021.229,-512.630,1213.456,212.314,-50.397,238.812,582.520,63.523,359.789,-67.841,-251.244,636.472,-408.415,809.996,-54.054,919.166,-233.484,543.652,347.644,78.931,658.730,57.636,196.420,392.657,771.736,-46.919,756.995,255.579,1243.446,-816.473,985.156,-412.256,206.406,166.608,252.182,151.561,128.648,748.729,-352.837,1298.715,-425.144,426.090,191.313,829.673,-77.522,1094.000,76.444,1473.284,-1004.988,792.275,220.028,548.327,1166.966,-1082.207,1598.860,70.489,1083.254,1153.757,656.189,564.380,1077.986,656.209,439.290,396.551,389.702,1517.832,-1132.439,1340.563,-370.651,785.761,149.116,620.780,516.169,-110.544,581.608,-197.964,847.412,580.815,-807.638,-7.203,0.033,-0.000,96511.627,6910.631,91.532
114,219.906,1.004,896.532,-780.441,791.630,19.083,797.228,543.933,-789.481,1971.727,43.690,578.408,293.962,336.468,-265.235,403.247,434.000,-210.162,649.025,-117.804,367.167,-771.533,747.084,-520.401,-743.182,607.315,-143.793,796.816,-886.166,343.289,-316.834,32.515,-285.334,425.693,-593.190,421.759,28.944,279.841,-1243.117,1117.456,-223.556,-851.730,734.220,-1368.904,1391.680,-677.805,421.550,-589.092,982.669,-537.495,659.615,-538.861,206.497,-479.337,-308.052,-401.712,202.659,-729.317,310.755,350.636,-729.034,469.293,-348.500,186.517,-533.102,342.837,-1247.975,2784.727,-1733.770,151.381,-737.229,1386.959,-198.487,110.699,-86.526,-43.799,-475.915,794.714,-993.210,42.246,-285.422,-187.692,-800.761,515.000,-673.989,328.135,-810.270,-989.663,337.232,-710.350,245.557,-813.441,386.552,-1183.926,71.302,-923.280,-38.768,-989.507,258.114,-1662.982,850.318,-1389.710,187.543,-363.431,-1105.603,-393.032,289.004,-2285.678,2372.979,-1529.202,-682.224,-977.281,316.040,-2454.101,2875.433,-2134.723,733.422,-1101.984,-451.776,-325.341,-429.821,-843.498,-43.048,-906.727,-152.524,-1811.259,1419.609,-2200.727,1773.618,-1786.583,157.620,-674.437,20.043,-1408.279,645.724,-2163.589,2411.362,-2368.244,600.640,-1421.788,-248.765,59.050,-279.812,-682.529,-74.429,-421.559,79.488,294.379,-745.745,478.534,-949.060,63.334,-1076.974,273.570,-636.989,-407.329,-92.482,-771.824,-67.532,-230.143,-460.070,-904.232,54.974,-886.959,-299.458,-1456.927,956.649,-1154.293,483.034,-241.843,-195.212,-295.478,-177.581,-150.735,-877.275,413.414,-1521.685,498.135,-499.243,-224.159,-972.116,90.831,-1281.824,-89.568,-1726.225,1177.529,-928.297,-257.803,-642.466,-1367.317,1268.006,-1873.360,-82.591,-1269.232,-1351.840,-768.847,-661.276,-1263.060,-768.871,-514.709,-464.632,-456.608,-1778.421,1326.862,-1570.718,434.286,-920.664,-174.717,-727.358,-604.787,129.523,-681.461,231.951,-992.900,-680.532,946.297,8.439,-0.039,0.000,-113081.229,-8097.083,-107.246
115,-163.258,-0.746,-665.586,579.400,-587.707,-14.167,-591.862,-403.816,586.111,-1463.811,-32.436,-429.410,-218.238,-249.794,196.911,-299.371,-322.202,156.024,-481.836,87.458,-272.585,572.786,-554.635,386.346,551.738,-450.871,106.752,-591.556,657.890,-254.858,235.217,-24.139,211.832,-316.034,440.384,-313.114,-21.488,-207.754,922.891,-829.600,165.968,632.325,-545.085,1016.275,-1033.184,503.203,-312.959,437.342,-729.534,399.036,-489.699,400.050,-153.304,355.860,228.698,298.231,-150.454,541.445,-230.704,-260.313,541.235,-348.403,258.726,-138.470,395.775,-254.523,926.497,-2067.382,1287.152,-112.385,547.319,-1029.679,147.357,-82.183,64.237,32.517,353.319,-589.996,737.360,-31.363,211.897,139.343,594.486,-382.336,500.370,-243.607,601.545,734.726,-250.361,527.364,-182.302,603.899,-286.976,878.947,-52.935,685.444,28.781,734.610,-191.624,1234.598,-631.276,1031.721,-139.232,269.812,820.800,291.787,-214.557,1696.888,-1761.701,1135.280,506.483,725.534,-234.628,1821.926,-2134.723,1584.819,-544.493,818.113,335.399,241.533,319.099,626.213,31.959,673.155,113.234,1344.679,-1053.918,1633.821,-1316.735,1326.360,-117.017,500.702,-14.880,1045.507,-479.386,1606.249,-1790.196,1758.185,-445.916,1055.536,184.683,-43.838,207.733,506.710,55.256,312.966,-59.012,-218.547,553.641,-355.264,704.582,-47.019,799.546,-203.099,472.901,302.401,68.659,573.003,50.136,170.858,341.556,671.302,-40.813,658.479,222.318,1081.623,-710.217,856.948,-358.604,179.544,144.926,219.363,131.837,111.906,651.289,-306.919,1129.699,-369.816,370.638,166.416,721.699,-67.433,951.627,66.495,1281.550,-874.198,689.168,191.393,476.967,1015.097,-941.368,1390.783,61.316,942.279,1003.607,570.793,490.931,937.696,570.810,382.120,344.943,338.986,1320.300,-985.063,1166.102,-322.414,683.501,129.710,539.991,448.994,-96.158,505.917,-172.200,737.129,505.227,-702.531,-6.265,0.029,-0.000,83951.550,6011.278,79.620
116,56.090,0.256,228.674,-199.063,201.917,4.867,203.345,138.738,-201.369,502.918,11.144,147.532,74.979,85.821,-67.652,102.854,110.698,-53.605,165.543,-30.048,93.652,-196.791,190.555,-132.736,-189.560,154.905,-36.676,203.240,-226.030,87.561,-80.813,8.293,-72.779,108.579,-151.302,107.576,7.383,71.378,-317.076,285.024,-57.021,-217.247,187.274,-349.159,354.969,-172.884,107.523,-150.257,250.644,-137.096,168.245,-137.444,52.670,-122.262,-78.573,-102.463,51.691,-186.023,79.263,89.435,-185.951,119.700,-88.890,47.574,-135.976,87.446,-318.315,710.286,-442.224,38.612,-188.041,353.765,-50.627,28.236,-22.070,-11.172,-121.389,202.704,-253.333,10.775,-72.801,-47.874,-204.246,131.358,-171.911,83.696,-206.672,-252.428,86.016,-181.185,62.633,-207.480,98.596,-301.978,18.187,-235.496,-9.888,-252.389,65.836,-424.168,216.886,-354.466,47.836,-92.699,-282.000,-100.249,73.715,-582.996,605.264,-390.046,-174.011,-249.270,80.611,-625.955,733.422,-544.493,187.070,-281.077,-115.232,-82.983,-109.632,-215.147,-10.980,-231.274,-38.904,-461.989,362.092,-561.328,452.388,-455.695,40.203,-172.025,5.112,-359.203,164.701,-551.856,615.054,-604.056,153.202,-362.648,-63.451,15.061,-71.370,-174.089,-18.984,-107.525,20.275,75.086,-190.213,122.057,-242.072,16.154,-274.698,69.778,-162.474,-103.895,-23.589,-196.865,-17.225,-58.701,-117.348,-230.638,14.022,-226.232,-76.381,-371.611,244.008,-294.420,123.205,-61.686,-49.792,-75.366,-45.295,-38.447,-223.762,105.447,-388.128,127.057,-127.339,-57.175,-247.953,23.168,-326.948,-22.846,-440.299,300.346,-236.776,-65.757,-163.871,-348.755,323.424,-477.829,-21.066,-323.737,-344.807,-196.106,-168.668,-322.162,-196.112,-131.284,-118.511,-116.465,-453.613,338.436,-400.635,110.771,-234.829,-44.564,-185.524,-154.260,33.037,-173.817,59.163,-253.254,-173.580,241.367,2.153,-0.010,0.000,-28843.055,-2065.282,-27.355
117,-84.277,-0.385,-343.588,299.097,-303.385,-7.313,-305.530,-208.457,302.561,-755.647,-16.744,-221.670,-112.658,-128.948,101.649,-154.541,-166.327,80.543,-248.733,45.147,-140.714,295.683,-286.313,199.439,284.818,-232.748,55.107,-305.372,339.615,-131.562,121.424,-12.461,109.352,-163.143,227.335,-161.635,-11.092,-107.247,476.413,-428.255,85.676,326.418,-281.383,524.620,-533.349,259.763,-161.555,225.764,-376.599,205.990,-252.792,206.513,-79.138,183.701,118.058,153.952,-77.667,279.504,-119.094,-134.378,279.396,-179.852,133.559,-71.481,204.307,-131.389,478.275,-1067.222,664.452,-58.015,282.536,-531.539,76.069,-42.425,33.160,16.786,182.390,-304.567,380.639,-16.190,109.385,71.931,306.885,-197.369,258.300,-125.755,310.529,379.279,-129.241,272.235,-94.108,311.744,-148.143,453.729,-27.326,353.839,14.858,379.220,-98.920,637.323,-325.877,532.594,-71.874,139.282,423.712,150.626,-110.758,875.965,-909.423,586.053,261.456,374.534,-121.120,940.512,-1101.984,818.113,-281.077,422.325,173.139,124.684,164.725,323.263,16.498,347.495,58.453,694.149,-544.052,843.409,-679.723,684.692,-60.406,258.472,-7.681,539.710,-247.468,829.176,-924.133,907.608,-230.190,544.887,95.337,-22.630,107.236,261.573,28.524,161.559,-30.463,-112.818,285.800,-183.394,363.719,-24.272,412.740,-104.843,244.120,156.105,35.443,295.795,25.881,88.200,176.318,346.539,-21.068,339.919,114.764,558.354,-366.627,442.372,-185.118,92.684,74.813,113.239,68.056,57.768,336.208,-158.437,583.172,-190.906,191.330,85.907,372.555,-34.810,491.247,34.326,661.560,-451.277,355.762,98.801,246.219,524.012,-485.952,717.948,31.652,486.422,518.081,294.654,253.428,484.056,294.663,197.258,178.066,174.991,681.564,-508.508,601.963,-166.436,352.836,66.959,278.753,231.779,-49.638,261.164,-88.893,380.520,260.808,-362.660,-3.234,0.015,-0.000,43337.362,3103.134,41.101
118,-34.551,-0.158,-140.859,122.620,-124.378,-2.998,-125.257,-85.460,124.040,-309.789,-6.864,-90.877,-46.186,-52.864,41.673,-63.356,-68.188,33.020,-101.972,18.509,-57.688,121.220,-117.379,81.763,116.766,-95.419,22.592,-125.192,139.231,-53.936,49.780,-5.109,44.830,-66.883,93.199,-66.265,-4.547,-43.967,195.313,-175.570,35.124,133.820,-115.357,215.076,-218.655,106.494,-66.232,92.556,-154.393,84.449,-103.636,84.663,-32.444,75.311,48.400,63.115,-31.841,114.587,-48.824,-55.090,114.543,-73.733,54.755,-29.305,83.759,-53.865,196.077,-437.524,272.403,-23.784,115.830,-217.913,31.185,-17.393,13.595,6.882,74.774,-124.862,156.049,-6.637,44.844,29.489,125.812,-80.915,105.894,-51.555,127.306,155.492,-52.984,111.607,-38.581,127.804,-60.733,186.013,-11.203,145.062,6.091,155.467,-40.554,261.281,-133.598,218.345,-29.466,57.101,173.708,61.751,-45.407,359.116,-372.832,240.262,107.188,153.546,-49.655,385.578,-451.776,335.399,-115.232,173.139,70.981,51.116,67.532,132.527,6.764,142.461,23.964,284.577,-223.043,345.769,-278.663,280.700,-24.765,105.965,-3.149,221.263,-101.453,339.934,-378.863,372.088,-94.370,223.385,39.085,-9.278,43.963,107.236,11.694,66.234,-12.489,-46.252,117.168,-75.185,149.112,-9.951,169.209,-42.982,100.081,63.998,14.530,121.266,10.610,36.159,72.284,142.069,-8.637,139.355,47.050,228.906,-150.305,181.358,-75.892,37.997,30.671,46.424,27.901,23.683,137.834,-64.954,239.081,-78.265,78.439,35.219,152.735,-14.271,201.395,14.073,271.217,-185.008,145.850,40.505,100.942,214.827,-199.224,294.334,12.976,199.416,212.395,120.798,103.897,198.447,120.802,80.869,73.001,71.740,279.418,-208.471,246.784,-68.233,144.651,27.451,114.279,95.022,-20.350,107.068,-36.443,156.000,106.922,-148.678,-1.326,0.006,-0.000,17766.840,1272.179,16.850
119,-24.881,-0.114,-101.438,88.303,-89.569,-2.159,-90.202,-61.543,89.326,-223.091,-4.943,-65.444,-33.260,-38.070,30.010,-45.625,-49.105,23.779,-73.434,13.329,-41.543,87.295,-84.529,58.881,84.087,-68.715,16.269,-90.156,100.265,-38.841,35.848,-3.679,32.284,-48.165,67.116,-47.720,-3.275,-31.663,140.652,-126.434,25.294,96.369,-83.073,154.884,-157.461,76.690,-47.696,66.653,-111.184,60.815,-74.632,60.969,-23.364,54.234,34.855,45.452,-22.930,82.518,-35.160,-39.673,82.486,-53.098,39.431,-21.103,60.318,-38.790,141.202,-315.078,196.167,-17.128,83.414,-156.927,22.458,-12.525,9.790,4.956,53.847,-89.918,112.377,-4.780,32.294,21.236,90.602,-58.270,76.258,-37.127,91.678,111.975,-38.156,80.372,-27.784,92.037,-43.736,133.955,-8.067,104.464,4.386,111.958,-29.204,188.158,-96.209,157.239,-21.220,41.120,125.093,44.470,-32.699,258.613,-268.490,173.021,77.190,110.574,-35.758,277.669,-325.341,241.533,-82.983,124.684,51.116,36.811,48.632,95.437,4.871,102.592,17.257,204.935,-160.621,249.001,-200.676,202.143,-17.834,76.309,-2.268,159.340,-73.060,244.799,-272.833,267.955,-67.959,160.868,28.146,-6.681,31.659,77.225,8.421,47.697,-8.994,-33.307,84.377,-54.144,107.381,-7.166,121.854,-30.953,72.072,46.087,10.464,87.328,7.641,26.039,52.055,102.309,-6.220,100.355,33.882,164.844,-108.240,130.602,-54.653,27.363,22.087,33.432,20.092,17.055,99.259,-46.776,172.171,-56.361,56.487,25.362,109.990,-10.277,145.032,10.134,195.313,-133.231,105.032,29.169,72.692,154.705,-143.468,211.961,9.345,143.607,152.954,86.991,74.820,142.909,86.994,58.237,52.571,51.663,201.219,-150.128,177.719,-49.137,104.168,19.768,82.297,68.429,-14.655,77.104,-26.244,112.342,76.999,-107.069,-0.955,0.004,-0.000,12794.561,916.143,12.134
120,-32.872,-0.150,-134.014,116.661,-118.333,-2.853,-119.170,-81.307,118.012,-294.735,-6.531,-86.461,-43.942,-50.295,39.647,-60.278,-64.875,31.415,-97.016,17.609,-54.884,115.329,-111.674,77.790,111.091,-90.782,21.494,-119.108,132.464,-51.315,47.360,-4.860,42.652,-63.633,88.670,-63.045,-4.327,-41.831,185.822,-167.038,33.417,127.317,-109.751,204.624,-208.029,101.319,-63.013,88.058,-146.890,80.345,-98.600,80.549,-30.867,71.651,46.048,60.048,-30.294,109.019,-46.452,-52.413,108.976,-70.150,52.094,-27.881,79.688,-51.248,186.548,-416.262,259.165,-22.629,110.201,-207.323,29.670,-16.547,12.934,6.547,71.140,-118.794,148.466,-6.315,42.665,28.056,119.698,-76.982,100.748,-49.050,121.120,147.935,-50.410,106.183,-36.706,121.594,-57.782,176.974,-10.658,138.012,5.795,147.912,-38.583,248.583,-127.106,207.734,-28.034,54.326,165.266,58.751,-43.200,341.664,-354.714,228.586,101.979,146.084,-47.242,366.840,-429.821,319.099,-109.632,164.725,67.532,48.632,64.250,126.086,6.435,135.538,22.799,270.748,-212.204,328.966,-265.121,267.059,-23.561,100.815,-2.996,210.510,-96.523,323.414,-360.451,354.006,-89.784,212.530,37.185,-8.827,41.826,102.025,11.126,63.015,-11.882,-44.004,111.474,-71.531,141.866,-9.467,160.986,-40.893,95.217,60.888,13.824,115.373,10.095,34.402,68.772,135.165,-8.218,132.583,44.763,217.782,-143.000,172.544,-72.204,36.151,29.180,44.168,26.545,22.532,131.135,-61.797,227.462,-74.461,74.627,33.507,145.312,-13.577,191.608,13.389,258.037,-176.018,138.762,38.537,96.036,204.387,-189.542,280.031,12.346,189.725,202.074,114.928,98.848,188.803,114.931,76.939,69.453,68.254,265.839,-198.340,234.792,-64.917,137.621,26.117,108.726,90.404,-19.361,101.865,-34.672,148.419,101.726,-141.453,-1.262,0.006,-0.000,16903.434,1210.356,16.031
121,-64.509,-0.295,-262.995,228.940,-232.222,-5.598,-233.864,-159.561,231.591,-578.399,-12.816,-169.674,-86.233,-98.702,77.806,-118.291,-127.312,61.650,-190.389,34.557,-107.707,226.326,-219.154,152.658,218.010,-178.154,42.181,-233.743,259.953,-100.703,92.942,-9.538,83.702,-124.875,174.010,-123.722,-8.491,-82.090,364.664,-327.802,65.579,249.852,-215.381,401.563,-408.244,198.832,-123.660,172.808,-288.263,157.672,-193.496,158.073,-60.575,140.612,90.366,117.841,-59.449,213.942,-91.159,-102.858,213.860,-137.665,102.231,-54.714,156.384,-100.570,366.089,-816.890,508.595,-44.407,216.264,-406.859,58.226,-32.473,25.382,12.848,139.608,-233.127,291.355,-12.393,83.728,55.059,234.901,-151.073,197.712,-96.257,237.690,290.314,-98.926,208.379,-72.033,238.620,-113.394,347.300,-20.916,270.841,11.372,290.268,-75.717,487.830,-249.438,407.666,-55.015,106.611,324.325,115.294,-84.778,670.495,-696.105,448.586,200.128,286.682,-92.709,719.902,-843.498,626.213,-215.147,323.263,132.527,95.437,126.086,247.437,12.628,265.985,44.742,531.326,-416.437,645.576,-520.285,524.088,-46.237,197.844,-5.879,413.114,-189.421,634.681,-707.364,694.716,-176.196,417.076,72.974,-17.322,82.082,200.218,21.833,123.663,-23.317,-86.355,218.762,-140.376,278.403,-18.579,315.926,-80.251,186.858,119.488,27.129,226.412,19.810,67.512,134.960,265.253,-16.126,260.186,87.845,427.384,-280.630,338.608,-141.696,70.944,57.265,86.677,52.093,44.218,257.345,-121.274,446.381,-146.126,146.451,65.756,285.167,-26.645,376.018,26.274,506.382,-345.424,272.313,75.626,188.465,401.098,-371.965,549.544,24.228,372.325,396.558,225.539,193.983,370.514,225.545,150.988,136.298,133.944,521.693,-389.230,460.764,-127.396,270.073,51.253,213.368,177.412,-37.995,199.904,-68.042,291.264,199.632,-277.593,-2.476,0.011,-0.000,33171.976,2375.251,31.460
122,-3.292,-0.015,-13.422,11.684,-11.851,-0.286,-11.935,-8.143,11.819,-29.519,-0.654,-8.659,-4.401,-5.037,3.971,-6.037,-6.497,3.146,-9.717,1.764,-5.497,11.551,-11.185,7.791,11.126,-9.092,2.153,-11.929,13.267,-5.139,4.743,-0.487,4.272,-6.373,8.881,-6.314,-0.433,-4.189,18.611,-16.729,3.347,12.751,-10.992,20.494,-20.835,10.147,-6.311,8.819,-14.712,8.047,-9.875,8.067,-3.091,7.176,4.612,6.014,-3.034,10.919,-4.652,-5.249,10.914,-7.026,5.217,-2.792,7.981,-5.133,18.683,-41.690,25.956,-2.266,11.037,-20.764,2.972,-1.657,1.295,0.656,7.125,-11.898,14.869,-0.632,4.273,2.810,11.988,-7.710,10.090,-4.913,12.131,14.816,-5.049,10.635,-3.676,12.178,-5.787,17.725,-1.067,13.822,0.580,14.814,-3.864,24.897,-12.730,20.805,-2.808,5.441,16.552,5.884,-4.327,34.219,-35.526,22.894,10.214,14.631,-4.731,36.740,-43.048,31.959,-10.980,16.498,6.764,4.871,6.435,12.628,0.644,13.575,2.283,27.116,-21.253,32.947,-26.553,26.747,-2.360,10.097,-0.300,21.083,-9.667,32.391,-36.101,35.455,-8.992,21.286,3.724,-0.884,4.189,10.218,1.114,6.311,-1.190,-4.407,11.165,-7.164,14.208,-0.948,16.123,-4.096,9.536,6.098,1.385,11.555,1.011,3.445,6.888,13.537,-0.823,13.279,4.483,21.812,-14.322,17.281,-7.231,3.621,2.923,4.424,2.659,2.257,13.134,-6.189,22.781,-7.458,7.474,3.356,14.554,-1.360,19.190,1.341,25.843,-17.629,13.898,3.860,9.618,20.470,-18.983,28.046,1.236,19.002,20.238,11.510,9.900,18.909,11.511,7.706,6.956,6.836,26.625,-19.864,23.515,-6.502,13.783,2.616,10.889,9.054,-1.939,10.202,-3.473,14.865,10.188,-14.167,-0.126,0.001,-0.000,1692.939,121.221,1.606
123,-69.344,-0.317,-282.709,246.101,-249.629,-6.018,-251.395,-171.522,248.952,-621.756,-13.777,-182.393,-92.697,-106.100,83.638,-127.158,-136.856,66.272,-204.661,37.148,-115.781,243.292,-235.582,164.101,234.352,-191.508,45.343,-251.265,279.440,-108.251,99.909,-10.253,89.976,-134.236,187.054,-132.996,-9.127,-88.244,391.999,-352.374,70.495,268.581,-231.526,431.664,-438.847,213.736,-132.930,185.762,-309.871,169.491,-208.000,169.922,-65.116,151.152,97.140,126.674,-63.906,229.980,-97.992,-110.568,229.891,-147.985,109.894,-58.815,168.106,-108.109,393.531,-878.124,546.720,-47.736,232.475,-437.358,62.590,-34.907,27.285,13.812,150.073,-250.602,313.195,-13.322,90.004,59.186,252.509,-162.398,212.533,-103.473,255.507,312.076,-106.341,223.999,-77.433,256.507,-121.894,373.334,-22.484,291.143,12.225,312.027,-81.392,524.398,-268.136,438.225,-59.139,114.603,348.636,123.937,-91.133,720.756,-748.285,482.212,215.130,308.172,-99.659,773.866,-906.727,673.155,-231.274,347.495,142.461,102.592,135.538,265.985,13.575,285.924,48.096,571.155,-447.654,693.968,-559.285,563.374,-49.703,212.674,-6.320,444.081,-203.620,682.257,-760.389,746.792,-189.403,448.341,78.444,-18.620,88.235,215.226,23.470,132.933,-25.065,-92.828,235.160,-150.899,299.273,-19.972,339.608,-86.266,200.865,128.445,29.163,243.384,21.295,72.572,145.077,285.137,-17.335,279.690,94.430,459.421,-301.666,363.990,-152.318,76.262,61.557,93.175,55.998,47.532,276.636,-130.364,479.842,-157.080,157.429,70.685,306.543,-28.642,404.205,28.244,544.341,-371.317,292.725,81.295,202.593,431.164,-399.848,590.738,26.044,400.235,426.284,242.445,208.524,398.288,242.453,162.306,146.515,143.985,560.800,-418.407,495.304,-136.946,290.318,55.095,229.362,190.711,-40.843,214.889,-73.142,313.097,214.596,-298.401,-2.661,0.012,-0.000,35658.569,2553.301,33.819
124,-11.665,-0.053,-47.555,41.398,-41.991,-1.012,-42.288,-28.852,41.877,-104.588,-2.318,-30.681,-15.593,-17.848,14.069,-21.390,-23.021,11.148,-34.427,6.249,-19.476,40.925,-39.628,27.604,39.421,-32.214,7.627,-42.266,47.006,-18.209,16.806,-1.725,15.135,-22.580,31.465,-22.372,-1.535,-14.844,65.940,-59.274,11.858,45.179,-38.946,72.612,-73.820,35.953,-22.361,31.248,-52.125,28.511,-34.989,28.583,-10.953,25.426,16.340,21.308,-10.750,38.686,-16.484,-18.599,38.671,-24.893,18.486,-9.894,28.278,-18.185,66.197,-147.713,91.966,-8.030,39.105,-73.570,10.529,-5.872,4.590,2.323,25.244,-42.155,52.684,-2.241,15.140,9.956,42.475,-27.318,35.751,-17.406,42.980,52.495,-17.888,37.680,-13.025,43.148,-20.504,62.800,-3.782,48.974,2.056,52.487,-13.691,88.211,-45.104,73.716,-9.948,19.278,58.645,20.848,-15.330,121.241,-125.872,81.115,36.188,51.839,-16.764,130.175,-152.524,113.234,-38.904,58.453,23.964,17.257,22.799,44.742,2.283,48.096,8.090,96.076,-75.301,116.735,-94.079,94.767,-8.361,35.775,-1.063,74.700,-34.252,114.765,-127.908,125.621,-31.860,75.417,13.195,-3.132,14.842,36.204,3.948,22.361,-4.216,-15.615,39.557,-25.383,50.342,-3.359,57.127,-14.511,33.788,21.606,4.906,40.941,3.582,12.208,24.404,47.964,-2.916,47.048,15.884,77.281,-50.744,61.228,-25.622,12.828,10.355,15.673,9.420,7.996,46.534,-21.929,80.716,-26.423,26.482,11.890,51.565,-4.818,67.993,4.751,91.566,-62.461,49.240,13.675,34.079,72.528,-67.260,99.370,4.381,67.325,71.707,40.783,35.077,66.998,40.784,27.302,24.646,24.220,94.334,-70.382,83.317,-23.036,48.836,9.268,38.582,32.080,-6.870,36.147,-12.304,52.667,36.098,-50.195,-0.448,0.002,-0.000,5998.259,429.500,5.689
125,-138.520,-0.633,-564.733,491.606,-498.654,-12.021,-502.180,-342.628,497.300,-1242.007,-27.521,-364.344,-185.169,-211.944,167.074,-254.009,-273.380,132.383,-408.826,74.206,-231.282,485.995,-470.594,327.805,468.136,-382.553,90.576,-501.921,558.203,-216.240,199.576,-20.481,179.734,-268.147,373.655,-265.669,-18.232,-176.274,783.049,-703.895,140.820,536.512,-462.491,862.283,-876.630,426.955,-265.538,371.074,-618.991,338.572,-415.497,339.433,-130.074,301.938,194.044,253.041,-127.657,459.402,-195.747,-220.869,459.225,-295.612,219.523,-117.488,335.805,-215.956,786.110,-1754.122,1092.116,-95.356,464.387,-873.656,125.029,-69.730,54.503,27.590,299.783,-500.597,625.631,-26.611,179.790,118.229,504.406,-324.402,424.551,-206.695,510.396,623.397,-212.425,447.455,-154.679,512.393,-243.492,745.764,-44.914,581.582,24.420,623.298,-162.588,1047.526,-535.622,875.389,-118.135,228.928,696.428,247.574,-182.046,1439.767,-1494.759,963.257,429.738,615.597,-199.076,1545.858,-1811.259,1344.679,-461.989,694.149,284.577,204.935,270.748,531.326,27.116,571.155,96.076,1140.926,-894.223,1386.256,-1117.216,1125.383,-99.286,424.833,-12.625,887.086,-406.747,1362.862,-1518.936,1491.776,-378.348,895.596,156.699,-37.196,176.256,429.931,46.883,265.544,-50.070,-185.432,469.751,-301.432,597.820,-39.895,678.394,-172.324,401.244,256.580,58.255,486.178,42.539,144.969,289.802,569.583,-34.629,558.703,188.631,917.730,-602.601,727.098,-304.267,152.339,122.966,186.124,111.860,94.949,552.602,-260.413,958.521,-313.779,314.477,141.199,612.343,-57.215,807.431,56.420,1087.363,-741.735,584.742,162.392,404.694,861.284,-798.727,1180.045,52.025,799.500,851.535,484.303,416.543,795.612,484.318,324.219,292.676,287.621,1120.241,-835.801,989.408,-273.560,579.934,110.056,458.169,380.960,-81.587,429.258,-146.108,625.436,428.673,-596.080,-5.316,0.025,-0.000,71230.775,5100.418,67.555
